Stock,Asset Turnover,Asset Turnover (Average),Asset Turnover (Average) YOY,Asset Turnover YOY,Book Value Per Share * USD,Book Value Per Share * USD YOY,Cap Ex as a % of Sales,Cap Spending USD Mil,Cash & Short-Term Investments,Cash & Short-Term Investments YOY,EBT Margin,Earnings Per Share USD,Earnings Per Share USD YOY,Financial Leverage,Financial Leverage (Average),Fixed Assets Turnover,Free Cash Flow Per Share * USD,Free Cash Flow Per Share * USD YOY,Free Cash Flow USD Mil,Free Cash Flow USD Mil YOY,Free Cash Flow/Net Income,Free Cash Flow/Net Income YOY,Free Cash Flow/Sales %,Mean Future Fractional Price Change,Mean Past Fractional Price Change,Mean Price,Net Income USD Mil,Net Income USD Mil YOY,Net Margin %,Net PP&E,Net PP&E YOY,Operating Cash Flow USD Mil,Operating Cash Flow USD Mil YOY,Operating Income USD Mil,Operating Income USD Mil YOY,Operating Margin,Operating Margin %,Return on Assets %,Return on Assets % YOY,Return on Equity %,Revenue,Revenue USD Mil,Revenue USD Mil YOY,Revenue YOY,Shares Mil,Shares Mil YOY,Total Assets,Total Assets YOY,Total Liabilities,Total Liabilities & Equity,Total Liabilities & Equity YOY,Total Liabilities YOY,Total Stockholders' Equity,Total Stockholders' Equity YOY,Working Capital Ratio,P/E Ratio,P/B Ratio,D/E Ratio,Working Capital Ratio YOY,P/E Ratio YOY,P/B Ratio YOY,D/E Ratio YOY
SLG,0.09,0.09,1.0,1.0,70.18,1.03130051433,184.01,-3.06,1.51,0.803191489362,18.22,2.7,0.516252390057,2.81,2.81,0.12,-26.95,2.28389830508,-2.533,0.00275625680087,-8.92,5.0395480226,-152.35,0.980716422185,0.963696571794,110.018502545,284.0,0.548262548263,16.19,73.63,1.03485593816,526.0,1.07346938776,77.0,0.44,4.65,4.6,1.46,0.449230769231,3.9,100.0,1.663,1.09407894737,1.0,104.0,1.04,100.0,1.0,63.25,100.0,1.0,1.06445641198,36.75,0.905618531296,1.58102766798,40.7475935352,1.56766176325,1.72108843537,0.939446640318,1.86671595203,0.934447872762,1.17539159723
SLGN,1.16,1.16,0.983050847458,0.983050847458,10.46,0.846278317152,6.3,-237.0,3.13,0.464391691395,6.72,2.81,0.982517482517,4.99,4.99,3.44,2.45,0.871886120996,98.0,0.478048780488,0.57,0.508928571429,2.61,0.962079589266,1.02358289918,52.7092324091,172.0,0.945054945055,4.58,35.25,1.09506057782,335.0,0.971014492754,320.0,0.886426592798,8.5,8.5,5.31,0.963702359347,25.56,100.0,3.764,0.962167689162,1.0,61.0,0.953125,100.0,1.0,79.98,100.0,1.0,1.01872372946,20.02,0.931596091205,1.25031257814,18.7577339534,5.03912355728,3.995004995,0.981620405102,1.04179611803,1.20951095926,1.09352512218
SLM,0.67,0.67,0.991228070175,0.991228070175,11.4,1.01806008565,3.58,-18.0,8.2,0.967768595041,7.88,0.975,0.986486486486,2.42,2.42,5.32,0.86,0.931348063406,13.0,0.942102478173,0.89,0.831168831169,5.37,1.66765184274,0.653687315634,6.54727272727,16.0,1.0,5.4,13.73,1.00252016129,33.0,1.01095113902,22.0,1.00697713303,9.09,9.1,2.45,0.934959349593,8.47,100.0,25.0,1.02803738318,1.0,46.0,1.0,100.0,1.0,60.82,100.0,1.0,1.00709379574,39.9,0.984635213248,1.64419598816,6.71515151515,0.574322169059,1.52431077694,0.992956171739,0.662641936396,0.642091095455,1.0228090385
SLP,0.76,0.76,1.22580645161,1.22580645161,1.17,1.19387755102,6.77,-1.0,31.27,0.761568436434,31.08,0.23,1.27777777778,1.4,1.4,72.0,0.27,9.0,6.0,6.0,1.53,3.25531914894,32.19,1.30624711369,1.00496424068,6.21527580952,4.0,1.33333333333,20.98,1.51,3.35555555556,7.0,1.4,6.0,1.5,31.98,32.0,15.9,0.97366809553,21.98,100.0,18.0,1.63636363636,1.0,17.0,1.0625,100.0,1.0,28.57,100.0,1.0,1.08096859629,71.43,0.970912056545,3.50017500875,27.0229383023,5.3122015466,0.39997200056,0.925096254815,0.786493753574,0.841764919544,1.11335376773
SM,0.26,0.26,0.577777777778,0.577777777778,32.12,1.1102661597,96.44,-1.502,8.2,0.967768595041,-46.43,-6.61,-0.67517875383,3.03,3.03,0.3,-12.5,1.07112253642,-523.0,492.003762935,1.17,-0.73125,-33.61,1.62439788399,0.629970378119,22.2476574091,-448.0,-0.672672672673,-28.76,88.06,1.04262372721,978.0,671.242278655,-579.0,-496.569468268,-37.17,-37.2,-7.38,-0.621735467565,-21.63,100.0,1.557,0.617367168914,1.0,68.0,1.0,100.0,1.0,67.05,100.0,1.0,1.03296872593,32.95,0.939013964092,1.49142431022,-3.36575755054,0.692641886958,2.03490136571,0.96808351976,-0.933042360331,0.567404826865,1.10005683135
SMCI,2.11,2.11,1.02926829268,1.02926829268,12.35,1.26407369498,1.76,-35.0,8.76,0.720394736842,7.33,2.03,1.75,1.76,1.76,13.56,-0.5,0.909090909091,-80.0,2.35294117647,-0.78,1.2380952381,-4.0,0.781675315441,1.3838471256,33.0304542273,102.0,1.88888888889,5.12,14.96,0.912195121951,-45.0,-6.42857142857,147.0,1.8375,7.37,7.4,10.8,1.42480211082,18.73,100.0,1.991,1.35719154738,1.0,50.0,1.06382978723,100.0,1.0,43.21,100.0,1.0,1.05133819951,56.79,0.964176570458,2.31427910206,16.2711597179,2.67453070666,0.760873393203,0.95116871095,0.790769786057,1.09475193661,1.09040006958
SMG,1.32,1.32,0.929577464789,0.929577464789,11.07,0.889871382637,13.26,-361.0,2.83,0.652073732719,7.76,2.57,0.969811320755,4.07,4.07,6.77,2.74,1.17094017094,-114.0,-0.745098039216,-0.72,-0.782608695652,-4.21,1.36606124791,1.12171142749,59.3449288571,160.0,0.958083832335,5.3,17.95,0.84550164861,247.0,1.02489626556,262.0,0.925795053004,9.61,9.6,6.97,0.836734693878,27.21,100.0,2.728,1.05818463926,1.0,62.0,0.984126984127,100.0,1.0,75.44,100.0,1.0,1.03201094391,24.56,0.913011152416,1.32555673383,23.0914120067,5.36087884888,3.07166123779,0.968981972431,1.15662851473,1.26053208292,1.13033771951
SMID,1.66,1.66,1.28682170543,1.28682170543,2.31,0.991416309013,5.6,-2.0,14.73,0.523454157783,5.48,0.21,-1.3125,1.65,1.65,6.36,-0.07,-0.148936170213,-2.0,-2.0,-1.55,1.3025210084,-5.53,1.50365931252,1.52256015182,3.356713,1.0,-1.0,3.58,26.92,1.06825396825,0.0,0.0,2.0,-2.0,5.71,5.7,5.94,-1.2885032538,9.55,100.0,29.0,1.31818181818,1.0,5.0,1.0,100.0,1.0,39.57,100.0,1.0,1.10716284275,60.43,0.940398381575,2.52716704574,15.984347619,1.45312251082,0.654807214959,0.903209502151,-1.16004582996,1.5357424908,1.17733384536
SMMF,0.04,0.04,1.0,1.0,13.37,1.08346839546,4.47,-3.0,0.64,0.735632183908,39.73,1.5,1.28205128205,10.38,10.38,2.78,2.18,0.889795918367,21.0,0.84,1.31,0.592760180995,36.39,2.4767241899,1.0325405316,11.2303751364,16.0,1.45454545455,27.82,1.45,1.04316546763,24.0,0.923076923077,23.0,1.4375,39.73,39.7,1.1,1.46666666667,12.1,100.0,58.0,1.07407407407,1.0,11.0,1.1,100.0,1.0,90.37,100.0,1.0,0.994388204225,9.63,1.05592105263,1.10656191214,7.4869167576,0.839968222618,9.38421599169,1.00564346575,0.805381614649,0.952995524306,0.941725900576
SMP,0.67,0.67,0.991228070175,0.991228070175,11.4,1.01806008565,3.58,-18.0,8.2,0.967768595041,7.88,0.975,0.986486486486,2.42,2.42,5.32,0.86,0.931348063406,13.0,0.942102478173,0.89,0.831168831169,5.37,1.35117007509,1.07687805291,39.2366644545,16.0,1.0,5.4,13.73,1.00252016129,33.0,1.01095113902,22.0,1.00697713303,9.09,9.1,2.45,0.934959349593,8.47,100.0,25.0,1.02803738318,1.0,46.0,1.0,100.0,1.0,60.82,100.0,1.0,1.00709379574,39.9,0.984635213248,1.64419598816,40.2427327738,3.44181267145,1.52431077694,0.992956171739,1.09162980706,1.05777455387,1.0228090385
SMRT,2.45,2.45,0.983935742972,0.983935742972,6.1,1.05902777778,3.05,-40.0,11.81,0.926274509804,3.37,0.59,1.0350877193,1.94,1.94,9.14,0.39,4.33333333333,12.0,4.0,0.45,3.0,0.93,0.696398509473,1.08076595631,9.39084585,27.0,1.03846153846,2.0,26.9,1.00975975976,52.0,1.3,45.0,1.09756097561,3.39,3.4,4.9,0.974155069583,9.61,100.0,1.318,1.04272151899,1.0,45.0,1.02272727273,100.0,1.0,48.48,100.0,1.0,0.978010893686,51.52,1.02161411858,2.06270627063,15.9166878814,1.53948292623,0.94099378882,1.02248349835,1.0441298222,1.02052654235,0.957319281223
SMSI,1.52,1.52,1.20634920635,1.20634920635,1.24,0.976377952756,0.31,-0.0,52.7,1.10644551753,-6.41,-0.24,0.206896551724,1.74,1.74,11.68,-0.01,0.00900900900901,-0.0,0.0,0.07,0.116666666667,-0.45,0.549885915785,0.782756941062,2.92181818182,-3.0,0.25,-6.59,10.18,0.652564102564,-0.0,0.0,-3.0,0.25,-6.42,-6.4,-10.03,0.250436953808,-17.99,100.0,40.0,1.08108108108,1.0,11.0,1.1,100.0,1.0,42.69,100.0,1.0,0.936389559114,57.31,1.05329902591,2.34246896229,-12.1742424243,2.35630498534,0.744896178677,1.06793159991,3.78332521514,0.801694608991,0.889006384778
SMTC,0.59,0.59,1.05357142857,1.05357142857,8.37,0.748658318426,5.89,-33.0,24.78,0.966835739368,6.54,0.41,-0.168032786885,1.69,1.69,4.94,1.36,1.12396694215,73.0,0.948051948052,2.62,-5.57446808511,13.14,0.700722532824,1.12067873943,26.6935001,28.0,-0.170731707317,5.01,12.42,1.07068965517,106.0,0.898305084746,42.0,-0.385321100917,7.57,7.6,2.98,-0.192010309278,5.14,100.0,558.0,0.93781512605,1.0,68.0,1.01492537313,100.0,1.0,40.68,100.0,1.0,0.934527911785,59.32,1.05046927572,2.45821042281,65.1060978049,3.18918758662,0.685772083614,1.07005899705,-6.66940518101,1.49691616569,0.889628981433
SNA,0.76,0.76,0.974358974359,0.974358974359,40.66,1.03750956877,2.4,-80.0,2.07,0.672077922078,21.19,8.1,1.13445378151,1.86,1.86,8.2,6.21,1.078125,416.0,1.31230283912,0.87,1.16,12.41,1.02449416237,1.27201786998,168.141049545,478.0,1.13539192399,14.28,9.22,0.982942430704,497.0,1.25188916877,764.0,1.11532846715,22.81,22.8,10.88,1.08582834331,20.72,100.0,3.353,1.02319194385,1.0,59.0,1.0,100.0,1.0,46.23,100.0,1.0,0.947724477245,53.77,1.04978524014,2.1630975557,20.7581542648,4.13529388945,0.859773107681,1.05515898767,1.1212601965,1.2260300129,0.902779388591
SNAK,1.37,1.37,0.878205128205,0.878205128205,2.78,0.803468208092,3.91,-11.0,1.06,4.24,-11.62,-1.06,-2.0,4.16,4.16,4.91,-0.91,1.3,-22.0,1.69230769231,1.08,-0.870967741935,-7.93,1.36297341802,0.560885210507,7.085,-21.0,-1.90909090909,-7.36,27.45,0.971337579618,-11.0,11.0,-26.0,-1.36842105263,-9.38,-9.4,-10.05,-1.73875432526,-33.4,100.0,283.0,0.98951048951,1.0,20.0,1.0,100.0,1.0,75.97,100.0,1.0,1.20300870942,24.03,0.65210312076,1.31630906937,-6.68396226415,2.54856115108,3.16146483562,0.831249177308,-0.280442605254,0.698080154085,1.84481360558
SNBC,0.04,0.04,1.33333333333,1.33333333333,13.67,1.03014318011,1.15,-1.0,9.24,0.457425742574,12.94,0.55,-0.329341317365,8.62,8.62,2.46,0.31,-0.252032520325,-3.0,-0.25,-0.26,0.65,-2.97,1.21983697304,1.08561995472,21.0586297273,10.0,-0.333333333333,11.58,1.43,0.966216216216,-2.0,-0.142857142857,11.0,-0.392857142857,12.94,12.9,0.41,-0.398058252427,4.07,100.0,88.0,0.916666666667,1.0,19.0,1.05555555556,100.0,1.0,88.4,100.0,1.0,0.971748928218,11.6,1.284606866,1.13122171946,38.288417686,1.54049961429,7.62068965517,1.02907239819,-3.29633695343,1.05385346006,0.756456277743
SNCR,0.62,0.62,0.939393939394,0.939393939394,13.42,1.13536379019,10.57,-61.0,21.08,0.63360384731,13.18,0.89,0.967391304348,1.67,1.67,3.62,-0.45,-0.378151260504,56.0,-18.6666666667,1.39,-19.8571428571,9.75,1.10716625527,0.89704344882,37.4572727727,41.0,1.05128205128,7.02,16.57,0.945776255708,118.0,1.66197183099,80.0,1.29032258065,13.75,13.8,4.33,0.773214285714,7.13,100.0,579.0,1.26695842451,1.0,48.0,1.11627906977,100.0,1.0,39.94,100.0,1.0,1.03257497415,60.06,0.979452054795,2.50375563345,42.0868233401,2.79115296369,0.665001665002,0.968452679016,0.927280868443,0.79009341021,1.05423738619
SNDK,0.57,0.57,0.890625,0.890625,28.07,0.87445482866,7.6,-423.0,43.4,1.97183098592,9.52,1.82,0.430260047281,1.61,1.61,7.22,8.15,1.20029455081,624.0,433.032616239,1.61,1.12587412587,11.21,1.01201648383,0.755127490057,75.2754537273,388.0,385.302879841,6.98,8.85,1.25710227273,1.047,0.616607773852,617.0,396.020539153,11.08,11.1,3.98,0.410309278351,6.33,100.0,5.565,0.83961979481,1.0,213.0,0.894957983193,100.0,1.0,37.83,100.0,1.0,1.03473741794,62.17,0.979981084489,2.64340470526,41.3601394106,2.68170479969,0.608492842207,0.966428760246,1.75504905656,0.863540877479,1.05587488812
SNGX,1.22,1.22,1.31182795699,1.31182795699,-0.15,0.0837988826816,0.25,-0.0,66.62,0.838514789176,-94.89,-3.0,0.697674418605,2.42,2.42,177.36,-1.61,0.93063583815,-5.0,1.66666666667,0.69,1.81578947368,-61.68,0.307291222056,0.724731184769,9.19090918182,-8.0,1.14285714286,-89.31,0.64,0.864864864865,-5.0,2.5,-7.0,0.636363636364,-81.09,-81.1,-109.21,1.23905150896,8.47,100.0,9.0,1.28571428571,1.0,3.0,1.5,100.0,1.0,100.25,100.0,1.0,0.980823794149,-0.25,0.113122171946,0.997506234414,-3.06363639394,-61.2727278788,-401.0,1.01955112219,1.03878136484,8.64845880491,8.67048234025
SNH,0.15,0.15,0.9375,0.9375,14.76,1.00888585099,120.66,-1.205,1.24,1.44186046512,12.56,0.53,0.6625,2.14,2.14,0.17,-3.96,0.878048780488,-800.0,0.851063829787,-6.45,1.08952702703,-80.06,1.36704373897,0.697178311644,12.9608367727,124.0,0.779874213836,12.41,87.83,0.997614720582,406.0,1.1566951567,314.0,1.07903780069,31.39,31.4,1.89,0.638513513514,3.93,100.0,999.0,1.18224852071,1.0,233.0,1.17085427136,100.0,1.0,53.23,100.0,1.0,1.0534336038,46.77,0.945421467556,1.87863986474,24.4544090051,0.878105472405,1.13812272824,0.949276723652,1.05234462135,0.69103785226,1.11424760274
SNHY,0.86,0.86,0.826923076923,0.826923076923,8.19,1.12809917355,3.04,-6.0,52.21,1.16073810582,24.53,1.24,0.751515151515,1.09,1.09,2.64,1.78,1.00564971751,44.0,0.846153846154,1.32,1.10924369748,21.82,1.29261662279,0.814203586894,31.0927646818,33.0,0.75,16.51,30.69,0.8796216681,50.0,0.793650793651,47.0,0.734375,23.36,23.4,14.27,0.71101145989,15.76,100.0,201.0,0.881578947368,1.0,27.0,1.03846153846,100.0,1.0,8.01,100.0,1.0,0.728181818182,91.99,1.03359550562,12.4843945069,25.0748102273,3.79643036408,0.0870746820307,1.37328339575,1.08341606321,0.721748234538,0.704513336429
SNI,0.53,0.53,0.898305084746,0.898305084746,11.5,0.903377847604,1.74,-52.0,3.35,0.178096757044,37.17,4.66,1.21671018277,4.38,4.38,11.62,6.14,1.25819672131,762.0,1.05248618785,1.26,0.947368421053,25.24,1.30283431799,0.724974255331,54.7187951364,607.0,1.11376146789,20.11,4.39,0.905154639175,814.0,1.04627249357,1.104,0.00111290322581,36.58,36.6,10.7,0.893155258765,41.76,100.0,3.018,1.13245778612,1.0,130.0,0.915492957746,100.0,1.0,77.16,100.0,1.0,1.09633418585,22.84,0.771100607698,1.29600829445,11.742230716,4.75815609882,3.37828371278,0.912130637635,0.595847939466,0.802514980032,1.42177839689
SNMX,0.7,0.7,1.01449275362,1.01449275362,0.47,0.824561403509,2.77,-1.0,70.47,1.01133754305,-50.83,-0.29,1.0,1.67,1.67,6.94,-0.21,0.583333333333,-9.0,0.642857142857,0.71,0.617391304348,-35.87,0.227045965193,0.703278161658,3.97863636364,-13.0,1.08333333333,-50.83,10.23,1.01791044776,-8.0,0.571428571429,-13.0,1.08333333333,-51.0,-51.0,-35.76,1.1739986868,-58.72,100.0,25.0,0.892857142857,1.0,44.0,1.02325581395,100.0,1.0,40.06,100.0,1.0,1.04677292919,59.94,0.971002753928,2.49625561658,-13.7194357367,8.46518375243,0.668335001668,0.955317024461,0.703278161658,0.852911813074,1.0780329149
SNPS,0.46,0.46,1.02222222222,1.02222222222,20.23,1.05309734513,4.04,-91.0,19.12,0.926356589147,12.56,1.43,0.871951219512,1.61,1.61,8.76,2.52,0.810289389068,405.0,0.912162162162,1.79,1.04678362573,18.04,1.22538002446,1.23800064635,48.4063633182,226.0,0.872586872587,10.08,5.21,0.998084291188,495.0,0.898366606171,266.0,1.06827309237,11.88,11.9,4.6,0.811287477954,7.3,100.0,2.242,1.08993680117,1.0,158.0,1.0,100.0,1.0,37.89,100.0,1.0,1.0525,62.11,0.97046875,2.63921879124,33.850603719,2.39280095493,0.610046691354,0.950118764846,1.41980493707,1.1755804457,1.0845274513
SNSS,0.07,0.07,0.5,0.5,0.84,2.54545454545,3.58,-18.0,98.78,1.0168828495,7.88,-3.0,0.657894736842,4.3,4.3,109.32,-3.25,0.714285714286,-39.0,0.906976744186,1.06,1.0495049505,5.37,0.702440597561,0.374136608355,5.31819245455,-37.0,0.860465116279,5.4,0.03,0.333333333333,-39.0,0.906976744186,-39.0,0.866666666667,9.09,9.1,-80.39,0.792410054214,-296.54,100.0,3.0,0.5,1.0,12.0,1.2,100.0,1.0,41.72,100.0,1.0,0.606307222787,58.28,1.86854761141,2.39693192713,-1.77273081818,6.33118149351,0.715854495539,1.64932885906,0.5686876447,0.146982238997,0.324480478359
SNV,0.04,0.04,1.0,1.0,22.32,1.0295202952,2.59,-28.0,4.22,0.935698447894,32.74,1.62,1.21804511278,10.02,10.02,2.43,2.75,1.02230483271,419.0,1.22157434402,1.85,1.05113636364,38.27,1.28116389522,1.24566419897,31.852923,226.0,1.15897435897,19.71,1.55,0.922619047619,448.0,1.15762273902,359.0,1.18481848185,32.74,32.7,0.77,1.11594202899,7.46,100.0,1.095,1.01295097132,1.0,133.0,0.956834532374,100.0,1.0,89.58,100.0,1.0,1.00923839567,10.42,0.927046263345,1.11632060728,19.6622981481,1.42710228495,8.59692898273,0.990846171024,1.02267492879,1.20994622911,1.08866022719
SNX,2.91,2.91,0.845930232558,0.845930232558,44.64,1.06947771921,0.75,-100.0,7.69,1.93702770781,2.45,5.24,1.1466083151,2.47,2.47,59.35,12.23,-1.23410696266,544.0,-1.86301369863,2.61,-1.61111111111,4.07,1.17937308562,1.34097744369,93.32034565,209.0,1.16111111111,1.55,5.59,1.31220657277,644.0,-2.74042553191,355.0,1.14886731392,2.66,2.7,4.5,1.00446428571,11.94,100.0,13.338,0.963728323699,1.0,39.0,1.0,100.0,1.0,59.51,100.0,1.0,0.916666666667,40.49,1.15421892816,1.68038985045,17.8092262691,2.09050953517,1.4697456162,1.09090909091,1.16951658734,1.25386197356,0.79418786532
SO,0.23,0.23,0.851851851852,0.851851851852,22.67,1.03705397987,42.27,-7.393,1.79,1.79,20.75,2.59,1.1880733945,3.8,3.8,0.3,-0.52,-0.472727272727,-1.119,0.00690740740741,-0.46,5.75,-6.4,1.10479570244,0.98759387317,43.8090045909,2.435,1.19891678976,13.53,78.03,1.00866080662,6.274,1.07893379192,4.282,1.17572762219,24.48,24.5,3.17,1.09310344828,11.68,100.0,17.489,0.947040667136,1.0,914.0,1.01442841287,100.0,1.0,73.71,100.0,1.0,1.02560178099,26.29,0.934589406328,1.35666802333,16.9146735872,1.93246601636,2.8037276531,0.975037308374,0.831256619113,0.952307104876,1.09738220233
SOFO,1.05,1.05,0.860655737705,0.860655737705,1.97,0.658862876254,1.98,-1.0,5.68,0.452589641434,-12.12,-1.04,1.55223880597,4.46,4.46,11.75,-0.47,1.34285714286,-4.0,4.0,0.85,2.5,-10.55,0.802641605283,0.751586884933,7.49904761905,-5.0,1.66666666667,-12.41,8.07,0.822629969419,-3.0,inf,-4.0,1.33333333333,-11.22,-11.2,-13.04,1.36544502618,-47.34,100.0,36.0,1.0,1.0,4.0,1.0,100.0,1.0,77.58,100.0,1.0,1.15240641711,22.42,0.686046511628,1.28899200825,-7.21062271062,3.80662315688,3.46030330062,0.867749419955,0.484195397024,1.14073339388,1.67977884528
SON,1.21,1.21,0.991803278689,0.991803278689,14.66,0.85730994152,3.87,-192.0,4.54,1.18537859008,6.61,2.44,1.11415525114,2.66,2.66,4.39,2.79,1.30985915493,261.0,1.08298755187,1.04,0.971962616822,5.25,1.32806262599,0.985821603803,40.3018144091,250.0,1.10619469027,5.04,27.66,1.01392961877,453.0,1.08373205742,383.0,1.01322751323,7.71,7.7,6.08,1.04109589041,16.57,100.0,4.964,0.989435917879,1.0,102.0,0.990291262136,100.0,1.0,62.37,100.0,1.0,0.971495327103,37.63,1.05111731844,1.60333493667,16.5171370529,2.74910057361,1.65745415892,1.02934102934,0.884815291939,1.14990105219,0.924250138457
SONA,0.04,0.04,1.0,1.0,9.83,1.0314795383,0.76,-0.0,2.93,0.700956937799,34.54,0.75,1.19047619048,8.66,8.66,4.41,1.18,2.3137254902,12.0,1.09090909091,1.28,0.90780141844,29.48,1.28040656361,1.18056639025,12.3928747273,9.0,1.28571428571,22.99,0.86,0.834951456311,12.0,1.09090909091,14.0,1.27272727273,34.54,34.5,0.95,1.03260869565,7.95,100.0,40.0,1.11111111111,1.0,12.0,1.0,100.0,1.0,88.45,100.0,1.0,1.01004910357,11.55,0.929203539823,1.13058224986,16.5238329697,1.26071970776,7.65800865801,0.990050876205,0.991675767807,1.14453689716,1.08700522575
SONC,0.95,0.95,1.13095238095,1.13095238095,0.36,0.336448598131,6.95,-42.0,4.39,0.801094890511,15.13,1.2,1.41176470588,35.57,35.57,1.4,1.43,2.3064516129,94.0,3.76,1.46,2.86274509804,15.54,1.01146792194,1.35159196482,27.7848989048,64.0,1.33333333333,10.64,67.97,1.00117837679,136.0,1.30769230769,116.0,1.17171717172,19.21,19.2,10.15,1.38850889193,161.0,100.0,606.0,1.09782608696,1.0,54.0,0.947368421053,100.0,1.0,97.19,100.0,1.0,1.07546752241,2.81,0.291796469367,1.02891243955,23.1540824207,77.1802747356,34.5871886121,0.929828171621,0.957377641749,4.01723167321,3.68567695402
SONS,0.77,0.77,0.974683544304,0.974683544304,4.36,0.891615541922,3.13,-8.0,34.72,1.09354330709,-12.0,-0.64,1.88235294118,1.4,1.4,15.83,-0.09,-0.219512195122,12.0,0.571428571429,-0.38,0.311475409836,4.85,0.932187076169,0.363849086564,6.92636363636,-32.0,1.88235294118,-12.81,4.35,0.811567164179,20.0,0.666666666667,-31.0,1.82352941176,-12.54,-12.5,-9.88,2.2004454343,-13.77,100.0,249.0,0.841216216216,1.0,50.0,1.0,100.0,1.0,28.72,100.0,1.0,1.03532804614,71.28,0.986437863272,3.48189415042,-10.8224431818,1.58861551293,0.402918069585,0.965877437328,0.193294827237,0.408078448004,1.04956235429
SPA,1.42,1.42,0.771739130435,0.771739130435,11.32,1.07706945766,1.52,-6.0,4.42,1.09677419355,3.91,1.1,0.859375,2.88,2.88,12.5,0.46,0.219047619048,-1.0,-0.111111111111,-0.12,-0.173913043478,-0.33,0.72645211411,0.943971478246,27.7963637727,11.0,0.846153846154,2.84,9.66,0.6741102582,5.0,0.416666666667,17.0,0.85,4.51,4.5,4.05,0.569620253165,9.57,100.0,382.0,1.13353115727,1.0,10.0,1.0,100.0,1.0,65.37,100.0,1.0,1.46372592924,34.63,0.625767979761,1.52975370965,25.2694216115,2.4555091672,1.88766965059,0.683188006732,1.09843953832,0.876425815933,2.33908729206
SPAN,1.89,1.89,1.21935483871,1.21935483871,9.56,0.915708812261,1.02,-1.0,3.8,0.198433420366,8.81,1.33,1.52873563218,1.32,1.32,13.65,1.31,0.752873563218,4.0,1.33333333333,0.9,0.782608695652,5.61,1.07105113465,0.998451487702,16.7511677619,4.0,1.33333333333,6.21,14.1,1.03372434018,4.0,1.0,5.0,1.25,8.17,8.2,11.74,1.63737796374,14.52,100.0,64.0,1.14285714286,1.0,3.0,1.0,100.0,1.0,24.49,100.0,1.0,1.70543175487,75.51,0.881714152265,4.08329930584,12.5948629789,1.75221420104,0.324327903589,0.58636178032,0.653122401732,1.09035915603,1.93422295705
SPAR,2.34,2.34,1.1359223301,1.1359223301,4.67,0.935871743487,0.89,-5.0,14.18,1.1856187291,-2.29,-0.5,-16.6666666667,1.55,1.55,11.26,-0.11,-0.275,8.0,2.66666666667,-0.47,-0.181467181467,1.45,2.71421209785,0.687021721193,3.399215,-17.0,-17.0,-3.08,20.51,0.971577451445,13.0,1.85714285714,-12.0,12.0,-2.27,-2.3,-7.23,-15.0625,-10.68,100.0,550.0,1.08481262327,1.0,34.0,1.0,100.0,1.0,35.34,100.0,1.0,1.20490964882,64.66,0.914956841658,2.82965478212,-6.79843,0.727883297645,0.546551190844,0.829937747597,-0.0412213032715,0.73409815605,1.3169032614
SPEX,0.67,0.67,0.991228070175,0.991228070175,2.77,0.0710256410256,6.06,-0.0,25.81,3.66619318182,7.88,-24.98,0.849370962258,1.56,1.56,7.33,-5.4,0.505144995323,-5.0,0.454545454545,0.09,0.264705882353,5.37,0.357928587066,0.138065512722,3.05727386364,-51.0,1.64516129032,5.4,0.04,4.0,-5.0,0.5,-52.0,1.67741935484,9.09,9.1,-113.03,2.42501609097,-135.73,100.0,0.0,1.02803738318,1.0,2.0,2.0,100.0,1.0,36.1,100.0,1.0,2.91599353796,63.9,0.729285551244,2.77008310249,-0.122388865638,1.10370897604,0.564945226917,0.342936288089,0.162550309414,1.94388267009,3.99842494204
SPG,0.17,0.17,1.13333333333,1.13333333333,13.81,0.87239418825,19.39,-1.021,3.48,0.610526315789,36.25,5.88,1.30088495575,6.92,6.92,0.23,6.51,0.998466257669,2.004,1.03619441572,1.1,0.802919708029,38.05,0.981057652145,1.07118721049,181.893365545,1.828,1.29737402413,34.64,76.83,1.01439133879,3.025,1.10805860806,2.669,1.11907756813,50.68,50.7,6.06,1.35570469799,38.5,100.0,5.266,1.0810921782,1.0,310.0,0.996784565916,100.0,1.0,85.41,100.0,1.0,1.03214501511,14.59,0.845797101449,1.17082308863,30.934245841,13.1711343624,5.85400959561,0.968856105838,0.823429624392,1.22787064027,1.22032224199
SPH,0.56,0.56,0.767123287671,0.767123287671,16.91,0.903311965812,2.91,-41.0,6.13,1.72676056338,6.0,1.38,0.884615384615,2.77,2.77,1.76,4.93,2.29302325581,283.0,1.45128205128,3.35,1.61835748792,19.97,1.07484434016,0.842453580322,29.2388091905,84.0,0.884210526316,5.95,31.42,0.991479962133,324.0,1.43362831858,178.0,0.936842105263,12.54,12.5,3.31,0.935028248588,8.79,100.0,1.417,0.731166150671,1.0,61.0,1.0,100.0,1.0,100.0,100.0,1.0,1.0,39.9,0.984635213248,1.0,21.1875428917,1.72908392611,2.50626566416,1.0,0.95233882993,0.932627499919,1.01560454729
